version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,CE,058,B,9.0,5.0,3.615385,20.0,0.055621,0.586111,0.507463,12.0,5.0,0.707317,67.0,2.0,33.5,2.472816566,-0.208647549,0.239370996,-0.171725539,-1.587178695,-0.173483876,0.123310761,3.089737734,3.190034025,-1.769528191,2.645125774,2.955746113,0.347168318
claude-version,CE,058,C,9.0,6.0,3.470588,15.0,0.068051,0.515385,0.45283,9.0,3.0,0.52439,53.0,2.0,26.5,2.472816566,0.343622301,0.021933029,-0.598818503,-1.340467193,-0.6736628,-0.342866863,2.104887524,1.685513898,-1.881396168,1.625815095,2.955746113,-0.20990366
claude-version,CE,059,A,7.0,6.0,2.75,13.0,0.049107,0.771667,0.655738,0.0,3.0,0.629213,61.0,5.0,12.2,1.552253478,0.343622301,-1.060155621,-0.769655689,-1.716469019,1.138780359,1.388525691,-0.849663104,1.685513898,-1.817292253,2.20827834,12.535735676,-1.347922129
claude-version,CE,059,B,6.0,6.0,2.816667,15.0,0.046944,0.881034,0.630769,0.0,1.0,0.651685,65.0,5.0,13.0,1.091971935,0.343622301,-0.960043485,-0.598818503,-1.759400393,1.912230975,1.175467848,-0.849663104,0.180993771,-1.803549627,2.499509963,12.535735676,-1.28425676
claude-version,CE,059,C,7.0,6.0,2.730159,15.0,0.043336,0.779032,0.544118,3.0,4.0,0.696629,68.0,5.0,13.6,1.552253478,0.343622301,-1.089950345,-0.598818503,-1.831012227,1.190866123,0.436084008,0.135187105,2.437773962,-1.776064377,2.71793368,12.535735676,-1.236507733
claude-version,CE,060,A,8.0,7.0,3.194915,35.0,0.027076,0.644,0.532787,9.0,7.0,0.685897,122.0,4.0,30.5,2.012535022,0.895892151,-0.392038095,1.109553353,-2.153741835,0.235910939,0.339397781,2.104887524,4.694554152,-1.782627471,6.649560585,9.342405822,0.108423184
claude-version,CE,060,B,8.0,7.0,3.35,39.0,0.027917,0.656863,0.532258,9.0,4.0,0.673077,124.0,4.0,31.0,2.012535022,0.895892151,-0.1591509,1.451227724,-2.137049609,0.326878921,0.33488388,2.104887524,2.437773962,-1.79046747,6.795176396,9.342405822,0.14821404
claude-version,CE,060,C,10.0,7.0,3.611111,36.0,0.033436,0.629592,0.5,12.0,6.0,0.596154,112.0,4.0,28.0,2.93309811,0.895892151,0.232952839,1.194971946,-2.027508114,0.134016615,0.059629769,3.089737734,3.942294088,-1.837509298,5.921481528,9.342405822,-0.090531093
claude-version,CE,061,A,14.0,6.0,3.023529,25.0,0.035571,0.564,0.344444,12.0,0.0,0.606061,90.0,5.0,18.0,4.774224285,0.343622301,-0.649404087,0.255367425,-1.985132486,-0.329854323,-1.267713165,3.089737734,-0.571266292,-1.831450728,4.319707604,12.535735676,-0.886348205
claude-version,CE,061,B,14.0,6.0,3.114583,28.0,0.032444,0.597222,0.405941,12.0,1.0,0.681818,101.0,5.0,20.2,4.774224285,0.343622301,-0.512670614,0.511623203,-2.047197399,-0.094906154,-0.742965753,3.089737734,0.180993771,-1.785121961,5.120594566,12.535735676,-0.71126844
claude-version,CE,061,C,15.0,8.0,3.428571,32.0,0.037677,0.506122,0.302083,12.0,8.0,0.651515,96.0,5.0,19.2,5.234505829,1.448162002,-0.04116283,0.853297575,-1.943332452,-0.739171345,-1.629175108,3.089737734,5.446814215,-1.80365359,4.756555038,12.535735676,-0.790850151
claude-version,CE,062,A,8.0,6.0,3.884058,36.0,0.056291,0.605556,0.583333,5.0,0.0,0.635417,72.0,3.0,24.0,2.012535022,0.343622301,0.642830399,1.194971946,-1.573880489,-0.035967558,0.770701465,0.791753912,-0.571266292,-1.813498231,3.009165302,6.149075968,-0.408857938
claude-version,CE,062,B,8.0,7.0,3.25,44.0,0.050781,0.578125,0.462687,6.0,0.0,0.625,67.0,3.0,22.333333,2.012535022,0.895892151,-0.309318353,1.878320688,-1.683243351,-0.229961394,-0.258758122,1.120037315,-0.571266292,-1.819868689,2.645125774,6.149075968,-0.54149415
claude-version,CE,062,C,6.0,7.0,3.602941,32.0,0.052984,0.652857,0.549296,5.0,4.0,0.625,71.0,3.0,23.666667,1.091971935,0.895892151,0.220684158,0.853297575,-1.639518054,0.298548225,0.480267336,0.791753912,2.437773962,-1.819868689,2.936357396,6.149075968,-0.435385148
claude-version,CE,063,A,7.0,5.0,3.402985,20.0,0.050791,0.767188,0.671429,3.0,0.0,0.851351,70.0,3.0,23.333333,1.552253478,-0.208647549,-0.079584675,-0.171725539,-1.68304487,1.107104576,1.522415338,0.135187105,-0.571266292,-1.681445009,2.863549491,6.149075968,-0.461912438
claude-version,CE,063,B,8.0,4.0,3.067797,16.0,0.051997,0.417857,0.467742,6.0,0.0,0.743243,62.0,3.0,20.666667,2.012535022,-0.7609174,-0.582927959,-0.51339991,-1.659108098,-1.36338723,-0.215624341,1.120037315,-0.571266292,-1.747557848,2.281086246,6.149075968,-0.674130282
claude-version,CE,063,C,5.0,4.0,3.527273,17.0,0.064132,0.52069,0.586207,3.0,0.0,0.689189,58.0,3.0,19.333333,0.631690391,-0.7609174,0.10705545,-0.427981317,-1.418251776,-0.636145491,0.795225004,0.135187105,-0.571266292,-1.780614267,1.989854623,6.149075968,-0.780239283
claude-version,CE,064,A,9.0,5.0,3.173913,24.0,0.045999,0.413235,0.507042,3.0,6.0,0.468085,71.0,2.0,35.5,2.472816566,-0.208647549,-0.423576264,0.169948832,-1.778156819,-1.396074318,0.119718412,0.135187105,3.942294088,-1.915829174,2.936357396,2.955746113,0.50633174
claude-version,CE,064,B,10.0,7.0,3.96,47.0,0.0396,0.467925,0.529412,6.0,11.0,0.64539,102.0,2.0,51.0,2.93309811,0.895892151,0.756870566,2.134576467,-1.905164615,-1.009303041,0.310599262,1.120037315,7.703594406,-1.807399299,5.193402472,2.955746113,1.739848262
claude-version,CE,064,C,9.0,6.0,3.829787,43.0,0.040742,0.438462,0.53125,6.0,11.0,0.617021,96.0,2.0,48.0,2.472816566,0.343622301,0.56133302,1.792902095,-1.882498119,-1.217667314,0.326282722,1.120037315,7.703594406,-1.824748201,4.756555038,2.955746113,1.501103129
claude-version,CE,065,A,11.0,6.0,3.598039,27.0,0.035275,0.55,0.457944,3.0,6.0,0.578313,107.0,5.0,21.4,3.393379654,0.343622301,0.21332295,0.426204611,-1.991007515,-0.428863243,-0.299229641,0.135187105,3.942294088,-1.848419861,5.557442,12.535735676,-0.615770387
claude-version,CE,065,B,12.0,8.0,3.65812,35.0,0.031266,0.548039,0.446281,3.0,3.0,0.662651,121.0,4.0,30.25,3.853661197,1.448162002,0.303545058,1.109553353,-2.070578425,-0.442731564,-0.398748789,0.135187105,1.685513898,-1.796843432,6.576752679,9.342405822,0.088527756
claude-version,CE,065,C,11.0,6.0,3.953704,30.0,0.036608,0.534314,0.508929,0.0,3.0,0.60241,112.0,4.0,28.0,3.393379654,0.343622301,0.747416023,0.682460389,-1.964550038,-0.539795667,0.135819984,-0.849663104,1.685513898,-1.833683476,5.921481528,9.342405822,-0.090531093
claude-version,CE,066,A,9.0,6.0,3.873016,40.0,0.061476,0.465217,0.393939,8.0,0.0,0.54955,66.0,3.0,22.0,2.472816566,0.343622301,0.626248908,1.536646317,-1.470968249,-1.028454195,-0.845377552,1.776604121,-0.571266292,-1.866009712,2.572317868,6.149075968,-0.56802136
claude-version,CE,066,B,10.0,6.0,4.321429,28.0,0.051446,0.507576,0.45977,9.0,0.0,0.693694,87.0,3.0,29.0,2.93309811,0.343622301,1.299619291,0.511623203,-1.670044385,-0.728888561,-0.283648576,2.104887524,-0.571266292,-1.77785926,4.101283887,6.149075968,-0.010949382
claude-version,CE,066,C,6.0,6.0,3.557377,19.0,0.058318,0.411538,0.390625,7.0,0.0,0.522523,64.0,3.0,21.333333,1.091971935,0.343622301,0.15226186,-0.257144132,-1.533648452,-1.408075613,-0.873655565,1.448320718,-0.571266292,-1.882537922,2.426702057,6.149075968,-0.621075861
claude-version,CE,067,A,12.0,6.0,3.712766,24.0,0.039498,0.623,0.44898,13.0,10.0,0.724771,98.0,4.0,24.5,3.853661197,0.343622301,0.385605564,0.169948832,-1.907189118,0.087397558,-0.375718507,3.418021137,6.951334342,-1.758854295,4.902170849,9.342405822,-0.369067082
claude-version,CE,067,B,11.0,7.0,3.57,45.0,0.0357,0.689474,0.538462,13.0,10.0,0.798165,104.0,4.0,26.0,3.393379654,0.895892151,0.171217498,1.963739281,-1.982572085,0.557506057,0.387821957,3.418021137,6.951334342,-1.713970608,5.339018283,9.342405822,-0.249694516
claude-version,CE,067,C,10.0,6.0,3.791209,24.0,0.041662,0.698958,0.442105,13.0,6.0,0.697248,95.0,4.0,23.75,2.93309811,0.343622301,0.50340142,0.169948832,-1.864237895,0.624577529,-0.434382157,3.418021137,3.942294088,-1.775685831,4.683747132,9.342405822,-0.428753366
claude-version,CE,068,A,14.0,5.0,3.197368,22.0,0.042071,0.54625,0.443038,9.0,9.0,0.774194,79.0,3.0,26.333333,4.774224285,-0.208647549,-0.388354488,-0.000888353,-1.856120035,-0.45538349,-0.426420966,2.104887524,6.199074279,-1.728629938,3.518820642,6.149075968,-0.223167305
claude-version,CE,068,B,10.0,5.0,3.262295,21.0,0.05348,0.41875,0.421875,12.0,8.0,0.623656,64.0,3.0,21.333333,2.93309811,-0.208647549,-0.290855265,-0.086306946,-1.629673412,-1.357071875,-0.607002612,3.089737734,5.446814215,-1.820690605,2.426702057,6.149075968,-0.621075861
claude-version,CE,068,C,8.0,7.0,3.276923,25.0,0.050414,0.467105,0.514706,5.0,7.0,0.655914,68.0,3.0,22.666667,2.012535022,0.895892151,-0.26888877,0.255367425,-1.690527592,-1.015102135,0.185114516,0.791753912,4.694554152,-1.800963406,2.71793368,6.149075968,-0.51496686
claude-version,CE,069,A,7.0,6.0,3.134146,32.0,0.038221,0.715909,0.635294,3.0,2.0,0.531034,85.0,3.0,28.333333,1.552253478,0.343622301,-0.483293355,0.853297575,-1.932535102,0.744456116,1.214079196,0.135187105,0.933253835,-1.877333067,3.955668076,6.149075968,-0.064003883
claude-version,CE,069,B,8.0,14.0,3.057143,41.0,0.029116,0.651852,0.555556,9.0,12.0,0.655172,108.0,3.0,36.0,2.012535022,4.761781103,-0.598926799,1.62206491,-2.113251774,0.291440799,0.533683255,2.104887524,8.455854469,-1.801417172,5.630249906,6.149075968,0.546122595
claude-version,CE,069,C,8.0,8.0,3.162791,34.0,0.036777,0.657292,0.617978,3.0,6.0,0.537931,89.0,3.0,29.666667,2.012535022,1.448162002,-0.440277888,1.02413476,-1.961195714,0.329912837,1.066323595,0.135187105,3.942294088,-1.873115246,4.246899698,6.149075968,0.042105118
claude-version,CE,070,A,15.0,8.0,3.572727,45.0,0.032479,0.557547,0.460177,19.0,5.0,0.649682,113.0,3.0,37.666667,5.234505829,1.448162002,0.175312564,1.963739281,-2.046502717,-0.375490363,-0.280175688,5.387721556,3.190034025,-1.804774551,5.994289434,6.149075968,0.678758807
claude-version,CE,070,B,16.0,8.0,3.458716,51.0,0.031731,0.564151,0.428571,19.0,3.0,0.636943,112.0,3.0,37.333333,5.694787373,1.448162002,0.004105149,2.476250838,-2.061349072,-0.328786441,-0.549866351,5.387721556,1.685513898,-1.812565015,5.921481528,6.149075968,0.652231517
claude-version,CE,070,C,14.0,9.0,3.453704,46.0,0.031979,0.603704,0.504505,19.0,3.0,0.617834,111.0,3.0,37.0,4.774224285,2.000431852,-0.003421244,2.049157874,-2.056426751,-0.049065023,0.098070459,5.387721556,1.685513898,-1.824251016,5.848673622,6.149075968,0.625704306
claude-version,CE,071,A,6.0,7.0,3.985714,41.0,0.056939,0.4375,0.527778,5.0,3.0,0.632653,72.0,2.0,36.0,1.091971935,0.895892151,0.795484625,1.62206491,-1.56101894,-1.224470642,0.296656512,0.791753912,1.685513898,-1.81518854,3.009165302,2.955746113,0.546122595
claude-version,CE,071,B,6.0,5.0,4.613333,45.0,0.061511,0.598529,0.552632,6.0,3.0,0.663265,76.0,1.0,76.0,1.091971935,-0.208647549,1.737964095,1.963739281,-1.470273566,-0.085662964,0.508733072,1.120037315,1.685513898,-1.796467944,3.300396925,-0.237583741,3.729391039
claude-version,CE,071,C,5.0,5.0,4.054054,41.0,0.054785,0.472222,0.466667,8.0,6.0,0.683673,75.0,1.0,75.0,0.631690391,-0.208647549,0.898109063,1.62206491,-1.603771681,-0.978914374,-0.224797202,1.776604121,3.942294088,-1.783987546,3.227589019,-0.237583741,3.649809328
claude-version,CE,072,A,18.0,7.0,3.615385,36.0,0.03973,0.496875,0.4,7.0,4.0,0.674797,95.0,4.0,23.75,6.61535046,0.895892151,0.239370996,1.194971946,-1.902584366,-0.804566737,-0.793659679,1.448320718,2.437773962,-1.789415614,4.683747132,9.342405822,-0.428753366
claude-version,CE,072,B,14.0,8.0,3.37931,31.0,0.038843,0.609302,0.406593,7.0,4.0,0.626016,91.0,4.0,22.75,4.774224285,1.448162002,-0.115136819,0.767878982,-1.920189603,-0.009475599,-0.737402306,1.448320718,2.437773962,-1.81924736,4.392515509,9.342405822,-0.508335077
claude-version,CE,072,C,12.0,8.0,3.038462,28.0,0.038955,0.576667,0.45122,6.0,4.0,0.577236,82.0,4.0,20.5,3.853661197,1.448162002,-0.626979581,0.511623203,-1.917966619,-0.240272465,-0.356604823,1.120037315,2.437773962,-1.849078494,3.737244359,9.342405822,-0.687393927
claude-version,CE,073,A,11.0,5.0,3.109589,17.0,0.042597,0.531944,0.506494,9.0,2.0,0.62963,77.0,4.0,19.25,3.393379654,-0.208647549,-0.520169977,-0.427981317,-1.845679951,-0.556556463,0.115042386,2.104887524,0.933253835,-1.817037239,3.37320483,9.342405822,-0.786871066
claude-version,CE,073,B,9.0,5.0,3.042857,16.0,0.043469,0.486842,0.581081,6.0,3.0,0.62963,74.0,4.0,18.5,2.472816566,-0.208647549,-0.620379722,-0.51339991,-1.828372434,-0.875520773,0.751485387,1.120037315,1.685513898,-1.817037239,3.154781113,9.342405822,-0.846557349
claude-version,CE,073,C,16.0,7.0,3.590909,31.0,0.040806,0.368293,0.293478,9.0,1.0,0.768519,92.0,4.0,23.0,5.694787373,0.895892151,0.20261601,0.767878982,-1.881227843,-1.713907097,-1.702600665,2.104887524,0.180993771,-1.732100452,4.465323415,9.342405822,-0.488439649
claude-version,CE,074,A,7.0,5.0,3.144928,20.0,0.045579,0.615278,0.438356,3.0,7.0,0.855263,73.0,4.0,18.25,1.552253478,-0.208647549,-0.4671023,-0.171725539,-1.786493008,0.032787066,-0.466371978,0.135187105,4.694554152,-1.679052647,3.081973208,9.342405822,-0.866452777
claude-version,CE,074,B,7.0,5.0,2.571429,10.0,0.045918,0.593333,0.45,6.0,0.0,0.671053,60.0,4.0,15.0,1.552253478,-0.208647549,-1.328311144,-1.025911467,-1.779764512,-0.122409417,-0.367014955,1.120037315,-0.571266292,-1.791705236,2.135470434,9.342405822,-1.125093338
claude-version,CE,074,C,6.0,5.0,3.1875,23.0,0.049805,0.693333,0.522388,6.0,0.0,0.776316,67.0,3.0,22.333333,1.091971935,-0.208647549,-0.403173012,0.084530239,-1.702615067,0.584797159,0.250664211,1.120037315,-0.571266292,-1.727332241,2.645125774,6.149075968,-0.54149415
claude-version,CE,075,A,11.0,11.0,3.942029,55.0,0.057131,0.581579,0.485714,13.0,4.0,0.608247,70.0,1.0,70.0,3.393379654,3.104971552,0.729883973,2.817925209,-1.55720811,-0.205534478,-0.062271161,3.418021137,2.437773962,-1.830113892,2.863549491,-0.237583741,3.251900773
claude-version,CE,075,B,12.0,11.0,5.183099,50.0,0.073001,0.645,0.430556,12.0,3.0,0.597938,72.0,1.0,72.0,3.853661197,3.104971552,2.593567188,2.390832245,-1.242219249,0.242983004,-0.532928555,3.089737734,1.685513898,-1.836418303,3.009165302,-0.237583741,3.411064195
claude-version,CE,075,C,14.0,8.0,5.694118,50.0,0.06699,0.732955,0.430233,17.0,8.0,0.731959,86.0,1.0,86.0,4.774224285,1.448162002,3.360951407,2.390832245,-1.361525994,0.865006549,-0.53568468,4.731154749,5.446814215,-1.754458514,4.028475981,-0.237583741,4.52520815
claude-version,CE,076,A,13.0,6.0,3.215054,24.0,0.03457,0.40614,0.5,9.0,0.0,0.586957,96.0,3.0,32.0,4.313942741,0.343622301,-0.361795872,0.169948832,-2.005000404,-1.446250624,0.059629769,2.104887524,-0.571266292,-1.843133672,4.756555038,6.149075968,0.227795751
claude-version,CE,076,B,14.0,7.0,3.432692,36.0,0.033007,0.417213,0.476636,8.0,3.0,0.637681,107.0,3.0,35.666667,4.774224285,0.895892151,-0.034974429,1.194971946,-2.036022936,-1.36794164,-0.139732777,1.776604121,1.685513898,-1.812113695,5.557442,6.149075968,0.519595385
claude-version,CE,076,C,19.0,7.0,3.672269,44.0,0.030859,0.4,0.45082,15.0,1.0,0.76087,122.0,3.0,40.666667,7.075632004,0.895892151,0.324792251,1.878320688,-2.078656589,-1.489673108,-0.360017981,4.074587943,0.180993771,-1.736778155,6.649560585,6.149075968,0.91750394
claude-version,CE,077,A,6.0,5.0,2.881356,17.0,0.048837,0.433824,0.580645,0.0,1.0,0.6,62.0,3.0,20.666667,1.091971935,-0.208647549,-0.862901661,-0.427981317,-1.721827998,-1.250467555,0.747765045,-0.849663104,0.180993771,-1.835157298,2.281086246,6.149075968,-0.674130282
claude-version,CE,077,B,5.0,5.0,3.777778,28.0,0.059965,0.47973,0.621212,0.0,1.0,0.633333,66.0,3.0,22.0,0.631690391,-0.208647549,0.483232429,0.511623203,-1.500958682,-0.925817304,1.093918976,-0.849663104,0.180993771,-1.81477269,2.572317868,6.149075968,-0.56802136
claude-version,CE,077,C,5.0,6.0,4.272727,37.0,0.064738,0.4375,0.550725,0.0,3.0,0.644444,69.0,3.0,23.0,0.631690391,0.343622301,1.226484738,1.280390539,-1.406223846,-1.224470642,0.492460842,-0.849663104,1.685513898,-1.80797782,2.790741585,6.149075968,-0.488439649
claude-version,CE,078,A,6.0,5.0,4.042254,20.0,0.056933,0.597619,0.689189,0.0,3.0,0.60177,74.0,3.0,24.666667,1.091971935,-0.208647549,0.880389303,-0.171725539,-1.561138028,-0.092098544,1.673959544,-0.849663104,1.685513898,-1.834074865,3.154781113,6.149075968,-0.355803437
claude-version,CE,078,B,6.0,6.0,5.398148,51.0,0.049983,0.62037,0.609091,6.0,0.0,0.858407,110.0,2.0,55.0,1.091971935,0.343622301,2.916500795,2.476250838,-1.69908211,0.068798025,0.990491762,1.120037315,-0.571266292,-1.677129952,5.775865717,2.955746113,2.058175106
claude-version,CE,078,C,6.0,8.0,3.714286,30.0,0.044218,0.684884,0.655172,3.0,2.0,0.707965,87.0,3.0,29.0,1.091971935,1.448162002,0.387888109,0.682460389,-1.81350623,0.525045275,1.383696072,0.135187105,0.933253835,-1.76913191,4.101283887,6.149075968,-0.010949382
claude-version,CE,079,A,10.0,6.0,4.25,34.0,0.046196,0.626923,0.4,15.0,0.0,0.598425,95.0,3.0,31.666667,2.93309811,0.343622301,1.192356181,1.02413476,-1.774246749,0.115141272,-0.793659679,4.074587943,-0.571266292,-1.836120481,4.683747132,6.149075968,0.20126854
claude-version,CE,079,B,12.0,6.0,4.020408,36.0,0.041025,0.607447,0.435644,15.0,0.0,0.700787,101.0,3.0,33.666667,3.853661197,0.343622301,0.847583721,1.194971946,-1.876881116,-0.022594281,-0.489513188,4.074587943,-0.571266292,-1.773521576,5.120594566,6.149075968,0.360431963
claude-version,CE,079,C,10.0,6.0,4.138298,33.0,0.044024,0.547727,0.42268,14.0,0.0,0.637795,97.0,3.0,32.333333,2.93309811,0.343622301,1.024616132,0.938716167,-1.817356756,-0.444938049,-0.600133632,3.74630454,-0.571266292,-1.812043979,4.829362943,6.149075968,0.254322961
claude-version,CE,080,A,11.0,6.0,3.2,25.0,0.053333,0.495455,0.47619,7.0,5.0,0.597826,63.0,3.0,21.0,3.393379654,0.343622301,-0.38440208,0.255367425,-1.632591078,-0.81460907,-0.143538448,1.448320718,3.190034025,-1.836486796,2.353894151,6.149075968,-0.647603071
claude-version,CE,080,B,10.0,9.0,3.142857,45.0,0.044898,0.604167,0.465753,7.0,3.0,0.717391,73.0,3.0,24.333333,2.93309811,2.000431852,-0.470212268,1.963739281,-1.800009543,-0.045790657,-0.232596268,1.448320718,1.685513898,-1.763367493,3.081973208,6.149075968,-0.382330727
claude-version,CE,080,C,14.0,9.0,3.076923,43.0,0.047337,0.458571,0.382353,8.0,2.0,0.630435,68.0,3.0,22.666667,4.774224285,2.000431852,-0.569223677,1.792902095,-1.751600102,-1.075455144,-0.944239668,1.776604121,0.933253835,-1.816544945,2.71793368,6.149075968,-0.51496686
claude-version,CE,081,A,8.0,7.0,3.073529,18.0,0.045199,0.643056,0.464789,0.0,7.0,0.580952,71.0,3.0,23.666667,2.012535022,0.895892151,-0.57432036,-0.342562725,-1.794035274,0.229234909,-0.240821978,-0.849663104,4.694554152,-1.846805995,2.936357396,6.149075968,-0.435385148
claude-version,CE,081,B,9.0,5.0,3.246753,22.0,0.042166,0.58625,0.475,0.0,7.0,0.666667,80.0,3.0,26.666667,2.472816566,-0.208647549,-0.314194291,-0.000888353,-1.854234468,-0.172500859,-0.153692593,-0.849663104,4.694554152,-1.79438747,3.591628547,6.149075968,-0.196640015
claude-version,CE,081,C,7.0,6.0,3.045455,16.0,0.046143,0.670588,0.492754,0.0,3.0,0.561905,69.0,3.0,23.0,1.552253478,0.343622301,-0.616478371,-0.51339991,-1.775298697,0.423943023,-0.002199584,-0.849663104,1.685513898,-1.858454081,2.790741585,6.149075968,-0.488439649
claude-version,CE,082,A,13.0,7.0,3.306667,32.0,0.044089,0.575,0.384615,18.0,3.0,0.588235,78.0,3.0,26.0,4.313942741,0.895892151,-0.224222963,0.853297575,-1.816066631,-0.252061599,-0.92493826,5.059438153,1.685513898,-1.842352118,3.446012736,6.149075968,-0.249694516
claude-version,CE,082,B,13.0,6.0,3.433735,28.0,0.04137,0.548718,0.453488,18.0,3.0,0.638655,86.0,3.0,28.666667,4.313942741,0.343622301,-0.033408183,0.511623203,-1.870033532,-0.437929632,-0.337252219,5.059438153,1.685513898,-1.811518051,4.028475981,6.149075968,-0.037476593
claude-version,CE,082,C,12.0,9.0,3.590909,36.0,0.040806,0.61,0.417582,17.0,6.0,0.638655,91.0,3.0,30.333333,3.853661197,2.000431852,0.20261601,1.194971946,-1.881227843,-0.004539297,-0.643634328,4.731154749,3.942294088,-1.811518051,4.392515509,6.149075968,0.095159539
claude-version,CE,083,A,11.0,7.0,3.809524,43.0,0.045351,0.703409,0.528736,11.0,0.0,0.644068,87.0,3.0,29.0,3.393379654,0.895892151,0.530904589,1.792902095,-1.791018368,0.656055294,0.304831025,2.761454331,-0.571266292,-1.808207761,4.101283887,6.149075968,-0.010949382
claude-version,CE,083,B,10.0,7.0,3.457447,51.0,0.036781,0.764583,0.57732,13.0,0.0,0.720339,97.0,3.0,32.333333,2.93309811,0.895892151,0.002199524,2.476250838,-1.961116322,1.088681845,0.719393171,3.418021137,-0.571266292,-1.76156466,4.829362943,6.149075968,0.254322961
claude-version,CE,083,C,12.0,8.0,3.989011,50.0,0.043835,0.671739,0.542553,12.0,0.0,0.70339,94.0,3.0,31.333333,3.853661197,1.448162002,0.800435646,2.390832245,-1.821108041,0.432082971,0.422730028,3.089737734,-0.571266292,-1.771929726,4.610939226,6.149075968,0.17474125
claude-version,CE,084,A,13.0,10.0,3.272727,28.0,0.033058,0.558333,0.392157,6.0,0.0,0.661417,102.0,3.0,34.0,4.313942741,2.552701702,-0.275189796,0.511623203,-2.035010684,-0.369931719,-0.86058317,1.120037315,-0.571266292,-1.797598078,5.193402472,6.149075968,0.386959173
claude-version,CE,084,B,13.0,9.0,4.816514,43.0,0.044188,0.46,0.357143,12.0,0.0,0.708661,112.0,3.0,37.333333,4.313942741,2.000431852,2.043075828,1.792902095,-1.814101672,-1.065349162,-1.159353938,3.089737734,-0.571266292,-1.768706275,5.921481528,6.149075968,0.652231517
claude-version,CE,084,C,14.0,7.0,3.353535,32.0,0.033874,0.502174,0.38835,6.0,0.0,0.700787,103.0,4.0,25.75,4.774224285,0.895892151,-0.153842481,0.853297575,-2.01881466,-0.76709186,-0.8930679,1.120037315,-0.571266292,-1.773521576,5.266210377,9.342405822,-0.269589943
claude-version,CE,085,A,14.0,8.0,2.673077,19.0,0.025703,0.544915,0.412844,6.0,3.0,0.653595,109.0,5.0,21.8,4.774224285,1.448162002,-1.175668931,-0.257144132,-2.180993235,-0.464824698,-0.684063182,1.120037315,1.685513898,-1.802381578,5.703057811,12.535735676,-0.583937702
claude-version,CE,085,B,15.0,7.0,2.621951,18.0,0.031975,0.452941,0.45977,8.0,1.0,0.503268,87.0,5.0,17.4,5.234505829,0.895892151,-1.252443543,-0.342562725,-2.056506144,-1.115270874,-0.283648576,1.776604121,0.180993771,-1.894313209,4.101283887,12.535735676,-0.934097231
claude-version,CE,085,C,15.0,7.0,2.793478,16.0,0.030364,0.477679,0.463918,6.0,2.0,0.562092,97.0,5.0,19.4,5.234505829,0.895892151,-0.994865815,-0.51339991,-2.088481383,-0.940322111,-0.248254129,1.120037315,0.933253835,-1.858339722,4.829362943,12.535735676,-0.774933809
claude-version,CE,086,A,12.0,9.0,3.255814,29.0,0.037858,0.482692,0.511111,7.0,4.0,0.576642,90.0,4.0,22.5,3.853661197,2.000431852,-0.300587618,0.597041796,-1.939739951,-0.904869846,0.15443876,1.448320718,2.437773962,-1.849441752,4.319707604,9.342405822,-0.528230505
claude-version,CE,086,B,13.0,9.0,3.262136,33.0,0.031671,0.490833,0.439252,6.0,2.0,0.686131,107.0,4.0,26.75,4.313942741,2.000431852,-0.291094031,0.938716167,-2.062539957,-0.847296158,-0.458726505,1.120037315,0.933253835,-1.78248437,5.557442,9.342405822,-0.190008232
claude-version,CE,086,C,8.0,6.0,3.426667,22.0,0.045689,0.540244,0.531646,8.0,0.0,0.489051,79.0,4.0,19.75,2.012535022,0.343622301,-0.044022018,-0.000888353,-1.78430972,-0.497858317,0.329661748,1.776604121,-0.571266292,-1.903007535,3.518820642,9.342405822,-0.74708021
claude-version,CE,087,A,6.0,6.0,2.849057,22.0,0.053756,0.705,0.625,0.0,1.0,0.675676,56.0,3.0,18.666667,1.091971935,0.343622301,-0.911404246,-0.000888353,-1.624195344,0.66730695,1.12624158,-0.849663104,0.180993771,-1.788878066,1.844238812,6.149075968,-0.833293704
claude-version,CE,087,B,6.0,5.0,3.083333,24.0,0.051389,0.755172,0.555556,3.0,3.0,0.77027,63.0,3.0,21.0,1.091971935,-0.208647549,-0.559597943,0.169948832,-1.671175725,1.022126634,0.533683255,0.135187105,1.685513898,-1.731029638,2.353894151,6.149075968,-0.647603071
claude-version,CE,087,C,5.0,5.0,3.0,22.0,0.061224,0.723077,0.576923,0.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.208647549,-0.684736987,-0.000888353,-1.475969962,0.795148683,0.716005612,-0.849663104,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
claude-version,CE,088,A,15.0,5.0,3.793651,31.0,0.030108,0.735833,0.5,14.0,9.0,0.756757,130.0,4.0,32.5,5.234505829,-0.208647549,0.507068509,0.767878982,-2.093562489,0.885359954,0.059629769,3.74630454,6.199074279,-1.739293437,7.23202383,9.342405822,0.267586606
